,PSMs,F1.126.DMSO,F1.127N.DMSO,F1.127C.DMSO,F1.128N.MLN4924,F1.128C.MLN4924,F1.129N.MLN4924,F1.129C.CSN5i.R,F1.130N.CSN5i.R,F1.130C.CSN5i.R
SMYD4,3,-2.41360375438325,-2.07178115225405,-2.19177254239617,-2.06531222196688,-2.58235519294251,-2.26798874189611,-2.15727840191496,-2.16499270590008,-2.16235268966904
B4GALT6,4,-1.95256967524477,-1.93510602441611,-1.7712723518467,-2.17610466908582,-2.22011910940161,-2.14146767786474,-2.10292472654429,-2.08673106591591,-2.15875302097346
CETN3,7,-0.150961331989139,-0.395928455449488,0.162304568367817,-1.16372094462999,-0.603244437926726,-0.556505177143583,-1.06739630893968,-1.08569501916339,-1.55965051352653
SLC25A16,3,-2.51213195928925,-2.68800508612121,-2.87730705830477,-2.63605459024024,-1.99219234400595,-2.4198267578147,-2.60399841159871,-2.64397818842525,-2.47057306083296
PISD,3,-2.18267019171648,-2.27646280127454,-2.44607654312543,-2.34914228239547,-1.82960660153538,-2.08322743263946,-2.22011579487196,-2.20718302416717,-2.15260297951428
MAPK12,3,-7.089560787325,-6.85866521881046,-8.06405410107455,-7.03408566421339,-6.64124888199608,-7.00809440325953,-6.97023405288756,-7.12028362562694,-6.36666641665627
ZDHHC17,4,-2.85753966479077,-3.31169998133108,-3.21050195068643,-3.40418941628351,-2.52750671594689,-3.05603446974889,-3.0519611888425,-3.34976547174971,-3.09103197404284
SETD6,4,-4.08580865246389,-4.10132873449231,-4.25212644922712,-4.0850695929322,-3.60905005960793,-3.93078867709208,-3.79397448565513,-4.09713266137638,-3.91069035665519
DROSHA,6,-1.81770873554314,-2.09986133815538,-2.24643084356312,-1.83951118701671,-1.09135728042027,-1.5147714188344,-1.8561309617177,-1.84448776516929,-1.6890394902263
RPL35,6,-0.73954245539232,-1.26244126220755,-1.21383252940509,-1.37772701453642,0.375791480820208,-0.822446045891176,-0.920223805601003,-1.10760979559183,-1.19832418557665
LLPH,4,-0.751567296137674,-1.22011306089566,-1.12623893227113,-1.13143140667349,-0.674182771358163,-1.09021597814104,-1.27667809167946,-1.34759063225392,-1.29322949806041
TPPP,3,-2.65841144982564,-2.70352205816819,-2.5026600714918,-2.84719192409833,-2.98145114835233,-3.10385338606496,-2.68666429336082,-2.73201303591088,-2.71297277175374
TM7SF2,3,-2.4773065949361,-2.69833116832949,-2.59012291274214,-2.59606394726485,-1.95786432803472,-2.34425888122396,-2.55096217877985,-2.64017059835317,-2.5277942444764
GCNT2,4,-1.98321595785504,-2.06127140680305,-2.21995863220193,-1.87384071742621,-1.898658738636,-1.89746144342223,-2.01373569152415,-1.97652528616609,-1.83487457495645
MED18,5,-1.07903268143851,-1.03182522497375,-1.06631007501492,-1.19511522751864,-1.13631957549177,-1.03123472300199,-1.12685711270696,-1.02014695434149,-1.19489704179388
HEATR6,3,-2.74748611932586,-2.99931565911459,-2.83994520714908,-2.77565049295142,-1.99219234400595,-2.47249797985935,-2.67497657341051,-2.89033385311241,-2.5791074788077
AGXT2L2; PHYKPL,4,-1.83807837670478,-1.95001093711323,-1.64713931455504,-2.00188684182525,-2.31731843419757,-2.05903072220881,-1.96044699996683,-1.88356592025854,-1.95548996662619
ZNF562,3,-2.88907081988761,-2.7549443059282,-3.12545464573869,-2.26394182125286,-2.39384876575847,-2.44256430194249,-2.54230931061205,-2.62128194099089,-2.10580876803534
CEP57,3,-3.74526487940918,-3.3472389625349,-3.42276498500362,-3.2305524531082,-3.77912815650758,-3.51418388266628,-3.39243134373927,-3.23505381287302,-3.38217300292378
SEC11C,5,-1.65042250779324,-1.67921260563556,-1.72341271306811,-1.74355476934607,-1.29621332010821,-1.57752676284272,-1.59708893938365,-1.72998820043339,-1.50934015039897
PYURF,3,-0.44420257238504,-1.06174746522707,-0.27586143610384,-2.08204552675946,-1.13587838434433,-1.2924629507722,-1.44729327877379,-1.7191029270235,-2.41860663207135
ZNF408,3,-2.75640543701438,-2.38725101433826,-2.66640323399275,-2.05553408347743,-2.59382197816806,-2.39311446740135,-2.20427924682125,-2.32571485852518,-2.07301327010869
SIMC1,3,-3.09332270612119,-2.9984040034502,-3.12964244270213,-2.85233522737429,-2.81470039470517,-2.92609189039068,-3.02296601757769,-3.00122045099985,-2.80161445884837
PIGG,3,-1.4650699224172,-1.48985843150715,-1.29087825494607,-1.33595981191055,-1.60446473407974,-1.57783368658409,-1.34767476550875,-1.42966933734192,-1.4431043530342
TMEM38B,3,-2.07043342657697,-2.21269286431324,-2.12075785903729,-2.18906032418974,-1.7124837867648,-2.03818646841597,-2.24150529031504,-2.31292870356934,-2.04568777559777
CDKN1B,4,-1.57287583801538,-1.66142597777725,-1.29351867365321,-1.11831691725842,-1.09778736850136,-0.964703339660657,-1.12486821693667,-1.47948579416821,-1.1750227338234
KIAA1958,2,-3.0378986675025,-2.93510602441611,-2.77045472924568,-2.68831082737166,-3.25754458952203,-2.93235767674742,-2.91677856207501,-2.88762286883667,-3.14800759238061
ARID3A,3,-2.33913293335223,-2.40828630739711,-2.2205168427103,-2.68896794195414,-2.66269730126012,-2.60385121939097,-2.43000049418699,-2.37802373179122,-2.62165559393404
CD47,7,-0.300978384821747,-0.268610443161252,-0.278329194988489,-0.307552113444991,-0.301769990378039,-0.232280277901914,-0.251370603262171,-0.225751149059276,-0.299727499046679
GSTZ1,3,-2.13439524946405,-1.92944753608468,-2.26358556460219,-2.10028574315433,-2.00261185348087,-2.05091247014081,-2.05858992730841,-1.86878729146208,-2.01004070102082
F2,2,-2.47792116152298,-2.31056801184116,-2.41507742663122,-2.36796031059764,-2.69808289999601,-2.42423530224102,-2.36811401708175,-2.06054154193505,-2.24717917885303
TIMP1,3,-2.36391050638662,-2.47329751187927,-2.12023693646767,-2.48690549385034,-2.77019928462109,-2.55408758958012,-2.39962684514347,-2.23907967368207,-2.51985642505176
ARNT2,3,-5.7736564800654,-5.53409240266753,-5.52800120083434,-5.48519241819976,-5.96568383249402,-5.731884608678,-5.40444386144125,-5.62880775378389,-5.52713108884952
ST3GAL4,4,-1.35203175044868,-1.38010894509424,-1.12885630425335,-1.33518811088071,-1.06991758634626,-1.1955490764375,-1.35873441449657,-1.24253937567794,-1.20123044888889
MAD2L1BP,4,-1.88132642898521,-1.79712680850133,-1.85763661971219,-1.70615882870459,-1.76814659984385,-1.70649333305315,-1.7692990402134,-1.66278203408804,-1.89349474139267
TBC1D12,3,-5.01274519027417,-4.90917312052099,-5.04811255720553,-4.88810635839612,-4.66142676393371,-4.6808817052439,-4.78924174754241,-4.66239582205498,-4.7848711950138
ZNRD1,5,-1.22640698263669,-1.5215957638865,-1.08245510845199,-1.3424067573108,-1.00522853163546,-1.18662758152167,-1.34217657295958,-1.28828719776571,-1.70958306770956
WDR81,2,-3.44811109525737,-3.62122499439351,-3.72935871011331,-3.68175609078548,-3.07392654041066,-3.38074459257415,-3.34767476550875,-3.56677855642738,-3.2504592750918
MRPL51,5,-0.827857606146413,-0.679577891127035,-1.13200343156763,-0.440383313928079,-0.482919710026097,-0.775750494049635,-0.772798369612088,-0.59469372911081,-0.526302572752037
SLC26A6,3,-2.56338761781145,-2.62825911384205,-2.63035275753067,-2.62469472807569,-2.22574183184543,-2.3421717994265,-2.54563119796708,-2.52264729487067,-2.42291778374743
TNKS,3,-3.10371885032166,-2.93859923445421,-2.77454748387956,-2.96879420396168,-3.38072133177286,-3.14419231520127,-2.93495857814003,-3.00807412204092,-2.98523731002024
MLLT3,3,-1.88173299374509,-2.11262863422925,-1.81149378684657,-2.13344244322122,-2.34254984052038,-2.03144489053691,-2.11422462628123,-1.93395086766302,-2.1107681921041
DYRK1A,5,-1.01519629063205,-1.05154666851399,-1.33492434632245,-0.983833902060129,-0.707722141722304,-0.966309680860306,-1.01557703834832,-1.10262366861376,-0.820178063749749
WRAP73,2,-2.74452522543713,-3.19430764319913,-3.03136548236838,-2.85159934618471,-2.46355251487026,-2.6835215871166,-3.07098183404153,-3.11182204687874,-2.44216642145437
POP5,3,-2.46020416724539,-2.67994326913099,-2.78524330448746,-2.43087145893602,-1.53069307312002,-2.07324033905004,-2.17311831533479,-2.49212760780246,-2.37261078040553
TP73,2,-3.01809842476837,-2.87196204142391,-2.95042767934256,-2.60657881297233,-3.23563463660386,-2.83523112169588,-3.03505441284762,-2.75159743222928,-2.99620842784125
SLC30A6,3,-2.83689535487475,-2.35772286443797,-2.49183811701872,-3.38276816095801,-3.20107182043873,-3.22938426814882,-3.19069346331575,-2.90031794168503,-3.02307158352912
ARL6IP5,5,-0.785019324634677,-0.980290833432836,-1.09314933174386,-0.915721323474738,-0.412697381989137,-0.810494443374369,-0.830581398305606,-0.92280672439049,-0.729469562995755
ANKS6,3,-3.4171354453535,-3.4004373507986,-3.335528869709,-3.47836038471734,-3.42854985686348,-3.45886611427159,-3.44109346243886,-3.35849776411287,-3.34196414512348
CDAN1,4,-4.60574501006074,-4.63249610672853,-4.61926925840165,-4.53630773392661,-3.67034411266539,-4.07583900989536,-4.22756609935717,-4.53815271568895,-4.28816444297755
LAMTOR5,6,-2.4379110878304,-2.83894698419595,-2.40679520669734,-2.83696000148738,-2.45968247411837,-2.3990681976479,-2.38051802219577,-2.42966933734192,-2.91069035665519
EML1,3,-2.26884995576428,-2.12899770663627,-2.3654651786214,-2.02285840879014,-2.41724720779798,-2.19413674637768,-2.13509041414445,-2.12240679751991,-2.03057098984231
FBRSL1,2,-4.4797664336239,-4.33222879469576,-4.34401890285822,-4.33570253236624,-4.60905005960793,-4.47021703860811,-4.51210157440189,-4.36980322498625,-4.31309773511731
LYRM4,3,-1.91588365102158,-2.21057979906418,-2.31332850795288,-2.01954852482411,-1.42719965083054,-1.93392838462265,-2.01189669186037,-2.1677307880294,-1.58289272735955
CPNE7,6,-1.84163327388141,-1.63355730209884,-1.59518120256517,-1.57951980074791,-1.89678875128295,-1.63481017264337,-1.65188141222403,-1.48118768777231,-1.6068658154676
ZNF649,3,-4.89316357452149,-4.4619426169117,-4.59301119206696,-4.48976514798958,-4.83675929363287,-4.75113916575795,-4.63692368956366,-4.58130733017996,-4.32457508316724
TM9SF1,3,-2.28596778406359,-2.23077998594752,-2.20110685305363,-2.29361777414088,-2.21498412729398,-2.2581173722795,-2.3876542034774,-2.39332422031049,-2.27196363142145
MKNK1,3,-2.87767249277899,-2.58724502563363,-2.89680323393056,-2.2727806884975,-3.14850550792085,-2.62589675921861,-2.58541825204481,-2.58789331948611,-2.36311151947964
ALPK2,4,-4.18066783880533,-4.10918015545357,-3.96719256182196,-4.38809373009468,-4.60905005960793,-4.63928761595623,-4.29529018532874,-4.26288802106974,-4.13886049913346
PDSS1,3,-1.30820107380034,-1.31595279478967,-1.56084673037151,-1.66679226511711,-1.56621549028726,-1.40477431599312,-1.56403957374831,-1.37138045816061,-1.45094425408403
TMBIM1,4,-1.9022087141245,-1.77198116032715,-2.03922224809461,-1.93839561917125,-1.46743296496619,-1.73976165754994,-1.9336523806394,-2.09817695750659,-2.06866416101439
CHMP1B,7,-0.223054575098793,0.193528892736298,0.191236800782521,0.0570068472283225,-0.700527455860573,-0.240274410747906,0.139118230647442,0.209895112261346,-0.0330402512836656
C12orf57,2,-2.37703378688517,-3.73203178027944,-1.98795112198876,-5.70151032512652,-4.30139887911146,-4.56439043349045,-5.05858992730841,-5.09088270918638,-5.98523731002024
NHLRC3,4,-1.60776135565924,-1.10279762486956,-1.21161128948841,-1.10312935495078,-1.68769908519425,-1.1877983152067,-1.40052881143787,-1.06717228916738,-1.50835816848411
NBEAL2,4,-2.89070652872597,-2.61213161372737,-2.92746165726704,-2.51692664198693,-2.2408437824076,-2.72167441007578,-2.34015619345838,-2.42704267290967,-2.216384668633
NRDE2,3,-2.63423356702044,-2.57224522562671,-2.40743061522595,-2.26492124765904,-2.30238872137388,-2.39690036096519,-2.39302960003683,-2.37929259294679,-2.42909900588899
SLC19A1,5,-1.87726707053637,-2.17152232328282,-2.29322505504206,-1.98041113641934,-1.52924385648295,-1.77627872803646,-1.96444277275285,-1.93955538765747,-1.78804544280894
ZNF850,2,-3.43373195588419,-3.6668476115193,-3.59445750300603,-3.64304102055635,-2.39754595441422,-3.22745681957771,-3.55698317308273,-3.65315761519964,-3.63874596209307
C1orf109,3,-2.85195245709598,-2.9704246803096,-2.59735448197321,-2.97840153163572,-3.02490425578993,-3.00313952131676,-2.87690147655026,-3.11498932595743,-2.84145472338016
ANKRD49,3,-2.32247986225072,-2.32249822192415,-2.15023386512236,-3.0738691571407,-2.88191547480142,-2.6808817052439,-2.65546574957306,-2.84931503825093,-3.14495211286034
DPY19L3,2,-3.75864390921038,-3.99567248788341,-3.94303870011318,-3.9592504312908,-3.04547339578729,-3.72235284650535,-3.70363303203357,-3.87324969848686,-3.58807048758009
ALS2CL,3,-3.35711067428128,-3.59618240734044,-3.63406626032973,-3.45469988106967,-2.95552671741113,-3.30969239031721,-3.351158135509,-3.46089628377923,-3.26475983864261
BNIP2,5,-1.60105113406969,-1.42380748802493,-1.29675242853738,-1.30012881991953,-0.808710444545857,-1.10186574619939,-1.25204878455651,-1.55311043834931,-1.30597048496872
DDHD1,4,-1.92842890434069,-1.48378526295597,-1.87642709789878,-1.91668305608877,-2.20801120390401,-1.98064488352968,-2.0045640456259,-1.94142840971983,-1.83733861490793
PIAS4,3,-2.50647801982206,-2.6072588152295,-2.75581620977923,-2.5262910240147,-2.23374505540265,-2.3374868754582,-2.42204162166551,-2.43823917544104,-2.51985642505176
TRIM44,4,-1.5526660424335,-2.43024741706421,-1.77454748387957,-2.48348137426618,-1.58596644649489,-1.33566906128803,-2.38646238594503,-2.33676534265263,-2.55322273744004
COQ7,4,-1.99724409673398,-1.96774558011372,-1.80771434781476,-2.43362206995205,-2.36874869010679,-2.33126388216803,-2.23505507819537,-1.93815221519391,-2.54380212067679
PRICKLE3,3,-6.86716836598855,-6.70798630631279,-6.4578751144437,-6.59914860749685,-6.71314180047787,-6.61640739125807,-6.95602019366786,-6.85724921979315,-6.66039761971298
SETD9,2,-2.57649120508562,-2.49563563850111,-2.65504038942348,-2.39076390491001,-2.27104584485629,-2.32971231897039,-2.51340188547764,-2.30627614705301,-2.85304269765538
GPBP1L1,5,-2.66749602115218,-2.66539984918919,-2.26877201131752,-2.48120313448616,-2.6844694105952,-2.66058477583945,-2.40806720794413,-2.43890050712389,-2.50411062028363
TASP1,3,-1.89111574587263,-1.77783546989257,-1.53979535918371,-1.8336865208524,-2.09606987420223,-1.96691252022038,-1.81626823012491,-1.67792552034859,-2.11275674519756
MLYCD,3,-1.36050658414479,-1.55471693942015,-1.73892357414884,-1.55775198566568,-0.976110391433298,-1.34765684194534,-1.46040026741526,-1.53886148261103,-1.4219928803879
ZNF410,3,-2.81421223312667,-2.51441003680583,-2.44934425695934,-2.3137463886346,-2.63937159475541,-2.49492821305542,-2.48187685989857,-2.324492235536,-2.68681596801751
ATP5S,4,-1.76876023844336,-1.72938220186549,-1.53319262435947,-1.92866211145738,-2.09950690987405,-1.93904502769737,-1.75346418798558,-1.57438791624018,-1.85845463172693
CCNF,3,-4.6138273563586,-4.87865669399792,-4.68862845769456,-3.76799322747265,-2.87748322848616,-3.3594812004304,-4.79239518058128,-5.04183452794159,-5.04473832176891
ERCC8,3,-3.67593285830082,-3.63816485681522,-3.54887993051026,-3.41284777710069,-4.04298955866147,-3.69812792030181,-4.27529871014127,-4.00219755570425,-4.24172886998727
ZNF740,3,-2.34697064396491,-1.99158488704787,-2.39919205317952,-1.92749849125109,-2.60905005960793,-2.32661418956027,-2.10341419051536,-1.98519303945385,-1.98569277807166
GNA12,6,-3.13633435599373,-3.39203211247006,-3.4214808771833,-3.18349364831519,-2.42100492723821,-2.92609189039068,-3.1446297583751,-3.28531072664413,-3.11873890321268
ZSCAN30,3,-5.33022738013034,-4.64385596889307,-5.04020735912018,-4.70151032512652,-5.38910911726558,-4.95291148799022,-4.82431451445604,-4.7191029270235,-5.0035691327925
ZCCHC7,4,-2.36561548398221,-2.32878697586837,-2.18195454203403,-2.24256097125751,-2.62567895922753,-2.27394414783846,-2.29584947785014,-2.0728068233843,-2.35485066640907
TBC1D7; TBC1D7-LOC100130357,3,-2.62059740651505,-2.75186819593361,-2.68323231713362,-2.60162109317637,-2.2827197726736,-2.45773591833373,-2.51340188547764,-2.74831484823998,-2.37678645637672
TSPAN15,3,-1.82707438406372,-1.82635404312057,-1.81359776132023,-1.84939395206217,-1.8841367147181,-1.94497148423441,-1.86150259488357,-1.72837037571562,-1.93687428845885
DENND3,3,-2.63354868922885,-2.65028542017205,-2.59880515584194,-2.50530599888536,-2.50169752959729,-2.5331047445635,-2.47742899674711,-2.48186900775705,-2.41922172269712
WLS,3,-2.8313873769348,-2.7868584730475,-3.00227790348786,-2.86713222930237,-2.45582278701358,-2.6540978267767,-2.92194951757817,-2.81886812806529,-2.80482580138944
SP6,2,-3.55947963788444,-3.02507875517967,-3.11815512508062,-3.02161631225118,-3.23942123993485,-3.21785801476779,-3.1669660883532,-2.95697433527735,-3.50999517653549
TIMM8B,4,-1.41389773197792,-2.15924399350439,-1.1808677660573,-3.68568535796484,-2.60415956326086,-2.7366742100827,-2.81867740692894,-2.67247109025648,-3.67795599109728
ADAT1,3,-2.66399518215967,-2.52947577459716,-2.85633474411696,-2.47892848672936,-1.99899657792395,-2.36688779189875,-2.47996895346108,-2.49969721517506,-2.30682389820915
ATP6V0A4,3,-3.62059740651505,-3.88706893381412,-3.93202570739077,-3.71885222190004,-3.11768692593907,-3.42202934609122,-3.56505045435085,-3.7191029270235,-3.53911478061184
MARS2,2,-3.38105163920802,-3.56345446229887,-3.71827926423282,-3.56738604511206,-2.94312302969324,-3.31071232322706,-3.39243134373927,-3.55382659375786,-3.31653136238084
TPRA1,2,-2.33189298936774,-2.3629935239913,-2.38223006110081,-2.22816269764892,-1.81293606155035,-2.01597460275007,-2.10880928279614,-2.18094640753356,-2.05139765788312
RNF123,4,-2.50334649039438,-2.76034333136118,-2.81612658763096,-2.44135179780873,-1.71215489241916,-2.22073095638939,-2.28748277138765,-2.62353556556926,-2.25265015636461
C16orf91,3,-3.5817661471263,-3.44073530404574,-3.34645383177527,-3.59544780587565,-3.55025434977549,-3.45322396769481,-3.94896543613391,-3.8068670305951,-3.85970642793639
HLX,3,-3.12089399412979,-2.9650714458154,-2.75824567155046,-2.65134156814144,-2.84106799282621,-2.70347619349225,-2.57316310013817,-2.3742238304525,-2.62519943025512
COL2A1,4,-1.80995020627251,-1.78135949264301,-1.61449272646131,-1.146695787873,-1.35276727020186,-1.22721606946603,-1.47869841613467,-1.2649387606345,-1.82058428507888
JMJD7,3,-2.26407193654216,-2.19117928265083,-1.8879086617317,-2.32698221579129,-2.60111140019816,-2.36901096379172,-2.26650176190411,-2.02435920562841,-2.18937802680047
UQCRQ,4,-0.735127727864594,-0.545532554301612,-0.831819735610237,-0.669545655309589,-0.372901827313562,-0.509345817429098,-0.854894189210851,-0.675585381894068,-1.23305097891527
RBM47,3,-4.90965169731006,-5.05320235609406,-5.2160571945196,-4.98484214519355,-5.53040311330779,-5.14692210795685,-4.82754563571905,-5.02982867468144,-4.66330921513288
TAPBP,3,-1.0388051677151,-1.02438264175681,-0.761085224073003,-1.1125752793321,-1.29301252768144,-1.19908596234941,-1.10610921472605,-1.04208571537861,-1.26614239269273
LEPROT,2,-3.9500094349262,-4.02879704342578,-4.14863943315949,-3.89718946315855,-2.86061798639088,-3.52361329558621,-3.67716082067238,-3.7882075753635,-3.91242124473431
AKIP1,3,-2.21509166940885,-2.37418411113713,-2.18576471790883,-2.41393373502994,-2.48025700532378,-2.3839613052577,-2.37578010318911,-2.27523641349739,-2.39542540963769
RWDD2B,3,-2.42600268310772,-2.34376119056338,-2.57077682393733,-2.42210458020977,-2.46355251487026,-2.42533954649003,-2.32067550374865,-2.4928141150916,-2.15413803379022
YIF1B,2,-3.54910981756284,-3.85701169995794,-3.73732501992337,-3.71885222190004,-3.31531885655122,-3.72506978712169,-3.88193121450089,-3.85724921979315,-3.54850473964208
CMPK2,4,-2.44270210938875,-2.33798346942156,-2.06505632066393,-2.22244338375269,-2.56919073374406,-2.33333523218773,-2.23935201373488,-2.21792624675968,-2.30625489996045
MCEE,7,-1.27818609381505,-1.20399634764312,-0.942117732931644,-1.35617031002499,-1.61857283372644,-1.53906876728144,-1.34275434430926,-1.07563236429456,-1.53944908603354
ITIH2,3,-3.24093784689566,-3.40647121589216,-3.43178588557504,-3.35956642486288,-2.74845311627335,-3.11717476456279,-3.26759845145969,-3.42245748617326,-3.12274083377018
CD109,2,-5.25667077316025,-5.05699393525644,-5.02843019134383,-5.20777258445191,-5.70264942666022,-5.17636588584933,-5.09317015901855,-4.92976171957751,-5.27029802218404
TOMM20,6,-1.34304646618653,-1.11756937549952,-1.25841769624325,-1.19768458713077,-1.2342172187323,-1.41241775130692,-1.25367772154653,-1.24803426169859,-1.14826250801709
CCDC15,2,-3.69581282893979,-3.34491951663194,-3.69172105274994,-3.18256795367908,-3.79297370462517,-3.62780214585818,-3.46353860896367,-3.55956867115246,-3.17996570246313
ZMYM1,4,-2.23313525869946,-2.48410426683586,-2.6482653937387,-2.25856682927779,-1.83963032948762,-2.15285443816654,-2.30595399804189,-2.32632655878488,-1.98523731002025
NTHL1,3,-3.97581862127581,-3.79395952942264,-3.9120510076295,-3.63289009008818,-3.17545576310735,-3.64313651563586,-3.55162993858852,-3.79835553073958,-3.73347996942476
SIAE,4,-2.12859351896068,-2.10132873449231,-1.93431315838668,-2.01295145112405,-2.54849174107623,-2.14601160300969,-2.09560262467807,-1.8262035156927,-2.03245194844108
PHF11,4,-2.04972783218592,-2.05936874244434,-2.11763514127939,-1.88697498070837,-2.39437635583233,-2.19837789114949,-2.09025660358694,-2.09504633412792,-1.78804544280894
EIF4EBP1,4,-0.779894966671497,-1.21772383312207,-0.889461258589394,-2.01748369687627,-1.43098341668856,-1.47707070964918,-1.52155549054714,-1.59377287949706,-2.09741667741031
VKORC1L1,5,-0.41008068781955,-0.474089374811983,-0.623877039517199,-0.482769037787534,0.128313506732114,-0.265638168484394,-0.429693570445618,-0.340931194015601,-0.418606632071347
SLC47A1,3,-2.2897395379528,-2.44756243894138,-2.50401854149885,-2.40203292105255,-1.871962000772,-2.14282935332296,-2.16287913082996,-2.2379282809307,-2.12926774085933
ARHGAP11A,3,-2.63834967549267,-2.739628928119,-2.93568737189674,-2.26884561605201,-1.86609588833058,-2.30969239031721,-2.51145185809237,-2.62128194099089,-2.40027480929909
SIK2,5,-2.95856129779101,-3.0371983970726,-2.84941117934304,-2.70615882870459,-2.56443328494525,-2.74561159178951,-2.86606349692896,-3.07332014665635,-2.65821777285018
TCTN2,4,-0.748783423708504,-0.668115596444446,-0.427268384551628,-0.877955758579878,-1.13103416567522,-1.00582130310443,-0.830378815276292,-0.723729209961709,-0.97006163547441
TUBE1,2,-3.55558221532264,-3.4771024240827,-3.57719673829787,-3.46142052229562,-3.31132799635519,-3.45660660708946,-3.42021117729957,-3.47710651096049,-3.33498334904737
C8orf59,6,-0.481460008915745,-0.1411459983028,-0.453767443993527,0.023805805250797,-0.400457549834124,-0.49652307231535,-0.283594851696364,-0.34945457959445,-0.148135044568589
SDHAF2,8,-0.274044063068274,-0.359331301785918,-0.177883346478739,-1.22410917614992,-0.761325333987832,-0.665306120253563,-0.79634668960022,-1.33061573811162,-1.35661687153588
FBXO6,3,-1.88417479129424,-1.9526572754417,-2.13174090858612,-1.83187112481458,-1.57845317547352,-1.73017788300765,-1.88908682820596,-2.00415375266957,-1.80241662458541
VAMP4,2,-1.84202880371004,-1.94078679369197,-2.07410776573847,-2.17288385279475,-1.45499705292204,-1.93432132893691,-2.12313017950312,-2.11287703415858,-1.9377553236257
BET1,3,-1.19221950572297,-1.32107277467757,-1.39194310599195,-1.37455218463045,-0.95981523440488,-1.28367442364977,-1.40444386144125,-1.48698918954529,-1.19121535358136
E4F1,3,-4.08580865246389,-3.84385133466697,-4.51151307804577,-3.45469988106967,-3.90578687842026,-4.03987679671817,-3.81626823012491,-3.8000538182116,-3.5364431223652
RAD51C,3,-2.69224268348787,-2.58313868024023,-2.52524006115728,-2.63415505732476,-2.80414661654442,-2.58707189343943,-2.57859698618879,-2.67091646182922,-2.59569830897821
SCD5,4,-3.35598047834343,-3.31283283968603,-3.83309966623468,-3.41937582009819,-3.12554904371204,-3.25664247519324,-3.47362742658725,-3.49212760780246,-3.15823951499157
MYPN,8,-2.33244862004701,-2.12700365650418,-2.25669917901695,-2.25613025541558,-2.3933213685525,-2.59885919004722,-2.01373569152415,-2.25355015649041,-2.50541622674458
IFT81,3,-2.41536851917931,-2.08575292823786,-2.8018548298753,-2.1862743013589,-2.15474902016061,-1.99655937289305,-2.21428885636521,-2.24658620874064,-2.2025534155482
SELT; SELENOT,4,-2.46385194426053,-2.44073530404574,-2.64451520956077,-2.603478242166,-2.2384736569511,-2.35421396186364,-2.45852053419704,-2.38183366809231,-2.26863433369574
SNAPC1,4,-2.05613778578754,-2.41253042278662,-2.49791547464505,-2.15461586523889,-1.42046751056562,-2.11272062381918,-2.08589727330414,-2.35163223289982,-1.86054156257093
C16orf70,3,-3.05155634325564,-3.0075465881717,-3.02940795826766,-2.83987601064766,-3.20107182043873,-2.97537882811615,-3.08348110285012,-3.00415375266957,-2.88157860841389
VEZF1,5,-1.97018731686383,-1.37270669673164,-2.12545464573869,-1.15575086257608,-1.78395899827856,-1.55983598887596,-1.58268587425667,-1.46729106988831,-1.19938033133457
TUSC2,4,-1.15341364439482,-0.698331168329494,-0.801646000890223,-0.989691544854942,-1.31957127674228,-1.27170798871205,-0.920008236674059,-0.744222093606099,-1.00495345566304
SHQ1,3,-2.30438080855075,-2.63391120742157,-2.5573167676589,-2.53985971366313,-2.22668108646252,-2.32506761620413,-2.80189704834844,-2.91037160634896,-2.45346204711555
AGPAT2,3,-2.5620837812646,-2.55941518283086,-2.83480800869704,-2.59853114759404,-2.4001926163946,-2.50190057479009,-2.6116372479528,-2.56028804042236,-2.59083957680044
C1orf112,2,-1.60843409758838,-1.94429380250707,-1.72459995360217,-1.7858066597117,-1.1027365844731,-1.47878922687548,-1.60330597336085,-1.84536425064029,-1.62697461817553
KIAA0513,2,-3.05155634325564,-2.89977998556368,-2.9048555062253,-2.98161824431926,-3.3517422648011,-3.15422690858008,-3.2719935654176,-3.19428420707072,-3.064809262152
PELI1,4,-4.58971490024179,-4.48985843150715,-4.36855512420373,-4.35226162423965,-4.54673128321179,-4.36901096379172,-4.32238384621101,-4.26757971639446,-4.29718131633499
FAM133B,4,-2.91297205560167,-3.05414931710009,-2.58364534867093,-2.98081339350849,-3.37238203086013,-3.13965410749281,-2.92974086886901,-2.86167602609211,-3.05521683957317
YIPF4,4,-0.449617197326386,-0.628788057950965,-0.607539965819546,-0.591295720069446,-0.176476257146673,-0.409273581214153,-0.666453304710457,-0.778548978397373,-0.562535395472951
C12orf65,3,-1.41860953870836,-1.13449559842751,-1.4253366345988,-0.913991818723089,-1.44184918103105,-1.40941014186936,-1.21587568883415,-1.2253232401014,-1.12826167733119
VKORC1,3,-3.29514492097489,-3.30604899470575,-3.47375815605035,-3.0407803167874,-2.07773480053896,-2.86338939180649,-3.10292472654428,-3.18648884631676,-2.97434899387751
STARD3,2,-3.09426472054636,-3.33452791078534,-3.33190552320612,-3.23726490475618,-2.78326788686851,-3.081920840815,-3.1959036352511,-3.29007603251552,-3.03057098984231
DCAF15,3,-2.67452328804615,-2.41678706034715,-2.63629895880097,-1.83441331937703,-1.83640081554905,-1.96169626213018,-2.64331516217246,-2.74340493411618,-2.83569545409148
