,PSMs,F1.126.DMSO,F1.127N.DMSO,F1.127C.DMSO,F1.128N.MLN4924,F1.128C.MLN4924,F1.129N.MLN4924,F1.129C.CSN5i.R,F1.130N.CSN5i.R,F1.130C.CSN5i.R
CRTAP,19,0.500842293204046,0.53691226426727,0.518333162887982,0.550043983530939,0.456378294659743,0.486860808606311,0.550328500529892,0.575897503381471,0.42887595772649
SIRT5,14,0.23789259980038,0.307403714674152,0.249859017086061,0.281455441669001,-0.0790993683157133,0.155346664889752,0.1285130930553,0.262108676257233,-0.0910705883338743
CARKD; NAXD,12,-0.174352176133926,-0.12498835017422,-0.158016121075647,-0.244555720998923,-0.776600995699251,-0.316536694793802,-0.403482526094276,-0.221630501571768,-0.852499245601182
GSTO1,36,2.06289196690709,2.17085319880268,2.14121594476125,1.96968536929153,1.59348947963895,1.87532656942649,1.87384678024718,1.95639670461737,1.66814877882995
NSRP1,17,1.33564826690601,1.46862678389052,1.44836391351705,1.45132706235387,0.99576466559243,1.3245428484126,1.14809509453417,1.25254441612574,0.855610096253534
AGO3; EIF2C3,15,-1.42004095522301,-1.61569326097502,-1.58249582768445,-1.40500004703639,-1.18665619778912,-1.48987636064888,-1.387011913972,-1.53142228900441,-0.828847977536537
CDC20,18,-1.13038853761953,-1.18950858259414,-1.19357116872474,-1.333359497696,-0.883850616970562,-1.03979875170429,-1.31640496860665,-1.3201327843497,-1.23698476989954
NGRN,18,0.156879746298568,0.168105920996855,0.124398912593939,0.101315507384625,-0.286971371913449,0.064857960657406,-0.0544589785475154,0.132536246958782,-0.297188553780927
PPP3R1,22,0.161174283544934,0.491882760366789,0.615798972323599,-0.0165904710324014,1.1110678599078,0.286377344120984,0.53653991190431,0.21082100390684,1.17790306445454
AP3M1,25,-0.0725186789188097,-0.202701603422511,-0.043227705311617,-0.226680786086845,0.13988524456038,-0.195909016125775,0.0950921729669503,-0.0610455630325646,0.293069389719223
FAM115A; TCAF1,17,0.822431488620531,0.679475661826014,0.666258375448733,0.530975041028313,0.762064352806702,0.655723833525965,0.596517473905724,0.639132023261796,0.958388969174829
MANF,23,1.57443512649312,1.61839534500351,1.5275681608169,1.61839033840609,1.12496688870651,1.50165891840407,1.31202086862559,1.51423017761297,1.04254201034047
MTX2,24,1.02980850278721,1.05787935345526,1.05762170525889,1.05527475984285,0.85181372785976,1.05742024420049,0.897569759242595,1.09724749695564,0.712763251429289
RPAP1,13,-0.586461716319949,-0.590943670762831,-0.284235804815411,-0.604065477197793,-0.169748798718388,-0.572087167103804,-0.371857414954363,-0.644305366706215,0.0734036264087372
EPS8L1,13,-0.156872898451992,-0.0489216922586309,-0.0595367445760893,-0.138554936972604,-0.491756182168375,-0.209919274721287,-0.382448826222078,-0.128711539400996,-0.502775498866097
CKAP2,18,0.197954746113572,0.34304976878113,0.227629069702594,0.498071298567652,0.538452268372613,0.622902815221305,0.0653391489443109,0.119065607161334,0.141757076771396
DTL,18,0.538262693166509,0.594783391633017,0.526068811667587,1.51359479969099,1.21649990836191,1.451915309783,-0.381310305809798,-0.233101765620098,-0.569427086530842
NSMCE4A,15,0.11819489538111,0.199265784147549,0.121848729200268,0.0618627399010663,-0.0310636710774226,0.125531010454189,0.0827695628245948,0.102428830441854,-0.117828379198697
PSMF1,17,0.780825626256849,0.717894424684086,0.744966909697581,0.562156696276594,0.318936414445744,0.475306105788368,0.502200503004344,0.585506770181299,0.482757645982964
TIMM50,29,1.10905424152464,1.20986895487949,1.04466528594016,1.22711851906297,0.760400920083631,1.09622525978475,0.856338033365038,0.938102334266574,0.645353859899172
SGOL2; SGO2,15,-0.0187013056737317,-0.105819073622163,-0.227854644325101,0.0638193158642739,0.127550049720512,0.025935562088538,-0.154967146264601,-0.0740521544628869,-0.19975567662693
POLB,20,0.645988387518159,0.60220372451899,0.585887997411222,0.597510499816488,0.333553510517927,0.571203644475144,0.468287442220911,0.580710137245372,0.332328820166449
ESPN,17,-0.268318569054051,-0.0946785160169625,-0.28536364464423,-0.146612006058961,-0.688087320867083,-0.260055197325968,-0.47900456341171,-0.343150629389052,-0.591836121352511
RPS27,35,1.16237982238933,1.10225303030868,1.28877701959399,1.13958552431234,1.92840134088839,1.28312999870499,1.51315993729612,1.26455784318854,2.16022739378704
SPAG1,17,0.639654453796108,0.538266816749077,0.513801471799917,0.417735564844552,0.157181513571679,0.416558335116727,0.40238573414813,0.512284996234488,0.24501726031308
YTHDF3,19,0.4929848046541,0.299893809499629,0.461422103847349,0.271814944447064,0.452674854129757,0.221827306995804,0.519777115580583,0.465505883525735,0.544832005819895
MFI2; MELTF,13,-0.669347466646984,-0.579985373535903,-0.600163599747328,-0.486507457461897,-0.876067672141618,-0.630245897757106,-0.775383322908665,-0.468606180817808,-0.792322101511422
COG7,19,0.297629753275517,0.244541852926725,0.37029857703731,0.162069538463721,0.55255383849801,0.310379513202195,0.473750610861561,0.31452745947834,0.700469028037833
SEZ6L2,17,0.0163893587946298,0.0368137696991102,0.00677322859542606,-0.0413136296577328,-0.420970455032585,-0.110641730229522,-0.19541457947841,-0.0137838154331007,-0.370811416924106
AK6; TAF9,19,0.307107612107602,0.318708388100317,0.442471654138426,0.229112569195058,0.327949063096625,0.272084428515605,0.383755746837551,0.312161738739071,0.354547663703224
ADCK4; COQ8B,15,-0.00630720185553457,0.185499974767085,0.0443660647338895,0.079929670484109,-0.23030846336929,0.154526718837053,-0.100243155273855,0.0364442178934432,-0.191031430886266
LOC101060700; BCL9,19,-0.0512469876656887,0.0679629999359506,-0.0614676327173953,0.0466792958767215,-0.289036791079234,0.0160386442930687,-0.224383979989828,-0.076805390109346,-0.387325963562976
PHF15; JADE2,14,-0.684680138798349,-0.644822039464675,-0.646752199527819,-0.573765791653861,-0.798010691069646,-0.644445766731893,-0.721563431926118,-0.67526567588966,-1.01083443844645
SMAD5,19,-1.35727107505444,-1.17421485236778,-1.4044810220139,-1.38046904086704,-1.77998590266052,-1.41981266080105,-1.45804884800805,-1.31118959118639,-1.61693381775663
ACY1,17,0.94221722381654,1.09451316110486,0.955818026078424,0.792493214414728,0.544070774928022,0.788143630639231,0.686312483771275,0.846072174990166,0.598989608406193
EEFSEC,17,1.44931584323688,1.29268861099827,1.48762941544676,1.3762753205535,1.48868561070037,1.35090901921617,1.46976033161979,1.43888691847075,1.56411376441728
DCAF7,18,0.153111510840496,0.260105565929244,0.293065127601896,0.481856399752843,0.0983510326953372,0.341933657177799,0.270490468315085,0.385254431020899,0.0529843498347393
PCNP,14,0.531851164261594,0.75081675120666,0.678843193578423,0.530166582032157,-0.0190148454835217,0.601201756158384,0.246631653548354,0.686579802500976,0.190421104300972
NFATC2IP,16,-0.359960878813027,-0.12621408945007,-0.251171435347668,-0.349636229781355,-0.78970105749373,-0.415747583327386,-0.502743059939791,-0.489089653741731,-0.812698237543206
C15orf39,21,0.330890818107195,0.344377809722612,0.251674543669246,0.302677187619427,-0.26207612280893,0.120781162899407,0.1285130930553,0.308210229720137,-0.214709056525811
TDP2,14,0.482941563780647,0.554231740467298,0.49268264317304,0.381887616750015,-0.0684170855597923,0.311115519530999,0.19566361923053,0.261291362455244,-0.0249773602365604
POMP,19,0.487865077119228,0.544250308671746,0.615597577049888,0.410065716684832,0.137836688957551,0.434007305872944,0.374799051666278,0.510681110531898,-0.016988852504344
ATRIP,15,0.306380752553615,0.141869792435159,0.341361721132637,0.158150234122042,0.445446390588824,0.233521737747743,0.28227352523154,0.26510153833004,0.48693174612607
MFF,15,-0.745682811267315,-0.724264793333303,-0.820063242855143,-0.658325524749479,-0.866269169497517,-0.795761950590778,-0.783883023701101,-0.669020233058761,-0.851582375509382
CHMP4A,22,0.728067463522834,0.961212684875083,0.663338530208213,0.561167668308272,0,0.533437861201589,0.215615430998909,0.396216076191733,0.158692460488709
MYO5C,15,-0.0500054255917401,-0.19014935322021,-0.122308233636536,0.0364674912526617,0.515362393331326,0.0425765132813982,0.0772588798796328,-0.0948306467252191,0.620624614763386
AKR1B1,26,1.32348562819743,1.32129598078841,1.35095099611788,1.07591891621753,0.921049539672332,1.05185337990564,1.20996099909137,1.21673542817042,0.996439991343301
UFSP2,18,0.100414488809554,0.0553136013139497,0.133148532734934,0.179704714507505,0.453498662883556,0.149048470215812,0.36035166405331,0.270256448520996,0.481484866861251
KATNA1,17,0.333033611696594,0.350118568914151,0.262262704803954,0.0452653047404112,0.197324758661324,0.261715289886716,0.134097211327003,0.280242404864319,0.229937437657483
ZC2HC1A,20,0.637151612635714,0.636576997624228,0.781152096383105,0.535816304097812,0.761399209853062,0.620925436840356,0.637908326855332,0.610965485977973,0.999110825258009
ABCB10,16,0.170524251727517,-0.0284371269553496,0.0223535699795452,0.115668105752629,0.564804473687415,0.205821978249995,0.254953975810503,0.0769534980683044,0.559382061123975
GNA11,19,0.484013323016393,0.186981181304679,0.417735206832958,0.349715634125163,0.86224270651457,0.430624666478293,0.505691972527519,0.389499490889445,0.927475723492099
MCM8,18,-0.497464402562962,-0.506719762835887,-0.442557800072901,-0.303507059052155,0.0555855438476254,-0.182378772288956,-0.219628211479716,-0.238101113694041,-0.00904433535650462
ZBTB10,15,-0.519633911537467,-0.401687191068586,-0.314233703097361,-0.217146774248974,-0.159635670492033,-0.163169995348476,-0.31821945135229,-0.28190546662467,-0.320468481725214
AGGF1,12,-0.103415415321992,0.0441877121328513,-0.0429097559900242,0.277125188170269,-0.228986103019251,0.253825432299353,-0.172256858491158,0.00130590191391278,-0.419234150212715
PDCL,15,-0.0621564760625688,0.0373612820551656,-0.0148892660970663,-0.153414891878144,-0.446101170356267,-0.186182164653516,-0.244945302472143,-0.208361632205506,-0.505657287671266
DCAF6,22,0.215870203154765,0.307176715217954,0.250118517948508,0.157365093944357,-0.114373368651393,0.0959405641664777,-0.196749172580882,-0.113083966162352,-0.389320473153765
EXOSC8,24,1.20862696377912,1.36753165551128,1.29997490066159,1.30822897462553,0.96301860798703,1.27044550357581,1.08880710081613,1.22108533627228,0.811864966474634
NHP2,16,-0.72770507033826,-0.683996665893847,-0.69539525742638,-0.621926368162379,-1.0150208285817,-0.703676425233299,-0.95681991567552,-0.703177784758287,-1.20267552186745
VPS13B,18,0.0169818413659506,-0.173897950655167,0.0645730403457758,0.140247949155647,0.521267825403767,0.153159105651987,0.337022859258949,0.126564818562372,0.509943444617708
CD320,18,0.914343516934785,0.891760804122937,0.9306209762966,0.813078389364733,0.574492764370643,0.760747611820696,0.669381172173654,0.743873443407521,0.441461229611894
DDX28,16,-0.539969131077498,-0.599855773190372,-0.330827676800604,-0.286670948201712,0.501289141953286,-0.272498610689713,-0.0757874879880269,-0.409278663752884,0.493080117350827
CDCA7L,26,1.21445029113125,1.33360765011311,1.33207605026345,1.49299776141913,1.20712737861267,1.42428910718345,1.17813742536272,1.31452745947834,0.960087102879108
PRPF39,17,0.392916673063965,0.323205570797045,0.413570914214912,0.269636925855419,0.460482109234285,0.330605110635105,0.51407797426053,0.480800029474631,0.510834932652555
CEP350,15,0.315319861201651,0.318708388100317,0.328148343114952,0.355660186285848,0.212490563379761,0.30816923864135,0.248349001814441,0.346989792086244,0.104682145779984
DGKA,16,0.569091992111568,0.552126035130991,0.501864852032218,0.425364853067714,0.469469619795339,0.363854465981566,0.596517473905724,0.618643951985277,0.624089262304052
TST,20,0.744080580296613,0.83793589139025,0.706149334757512,0.854680152595167,0.431716240425475,0.767913627005509,0.631906466754991,0.884441124448394,0.356135879128122
RAB3A,25,-2.40013041230976,-2.50632073225918,-2.60016359974733,-2.51084513466631,-2.39182410937307,-2.39239337187521,-2.29695260594047,-2.54470162705442,-2.33481108893664
PAPSS2,15,0.640615930033555,0.830689318840484,0.635400565137846,0.610189392698395,0.339804752292524,0.601803422271596,0.430535709922211,0.629452294434484,0.436590419756882
MRPS26,18,0.229481846122766,0.0496256946018079,0.132022526792202,0.0766112215434003,0.413203714086306,0.0827834603118003,0.243682863475483,0.144700945597309,0.38947860257184
CASP6,16,0.305168505577921,0.135491255911205,0.239179091690911,-0.0812175880879558,0.00309802860869901,-0.030133983789403,0.258123395848459,0.205165586861204,0.143597542708628
C9orf114; SPOUT1,21,0.581161457715783,0.576252250175793,0.561420895500081,0.55064207448439,0.278365463518679,0.62822823874088,0.388435846077153,0.567105915901594,0.277229181023335
ITPK1,15,-0.0775696951623601,-0.128668696662169,-0.0277300100815676,-0.335568268284453,-0.4874017693553,-0.361961475661246,-0.158863691620164,-0.148125122201096,-0.285687961475226
SYT1,17,0.370605918511695,0.228089157003271,0.396089138299466,0.305751028908704,0.52929968764211,0.350312395808764,0.40810374027099,0.363585883011176,0.55299118368568
NSL1,21,1.12878630664883,1.07757744156687,1.13581927990745,1.29293964193936,0.871672624630325,1.12776083321785,0.925133087417594,0.969466505175909,0.638844226560952
COG5,17,0.111552896121703,-0.101593603954601,0.0856645922303176,-0.0329258441650122,0.39680806597724,0.0879461916136872,0.332635307933764,0.11876482637407,0.52060511433163
PTPRS,11,-1.54127690730322,-1.43547550452487,-1.4425578000729,-1.1582938111066,-1.24694105525754,-1.15433783424286,-1.49533405343201,-1.35898168964331,-1.52635836463896
ADRM1,33,1.959195318895,2.10493261597,2.03859392754157,1.93139050594231,1.55437887990634,1.93638839405322,1.77297660552512,1.88320207581248,1.5939505008001
C8orf82,16,0.540942941959061,0.691352637231594,0.520701237052405,0.630887840457964,0.0248770783940717,0.538893878040779,0.334484324580185,0.633037155695098,0.0367353943304547
ATP6V0A2,15,-0.446750798826031,-0.652307426528683,-0.520979761136843,-0.464586514567623,-0.0261746370563873,-0.455253395713783,-0.336123203221151,-0.54184574679312,0.0923472889688632
CTSZ,24,0.715529320771235,0.942773117171139,0.756521002797987,0.930471689411378,0.359277005503671,0.832222659544161,0.584137070414352,0.926291630845755,0.302984858584304
RALBP1,16,0.395880725553694,0.41349182000986,0.445194149126358,0.164936943048403,0.373275369211411,0.237398910306728,0.473750610861561,0.492455409081687,0.467042256449304
C4orf27; HPF1,21,1.26757251941934,1.36207846244134,1.34731700165014,1.16050309418291,0.891261868549105,1.13512260119374,1.11526437427599,1.23821654012572,0.931875610119388
LRRC8C,15,-0.532580708333406,-0.761873831878994,-0.588979861254652,-0.455750381461359,-0.0510792646315981,-0.367447014744975,-0.405409974665389,-0.526238665773134,0.0170421454404686
IWS1,23,0.265330181455102,0.48407194006678,0.668395845763596,0.646265731194658,0.912537158749661,0.94810738637484,0.858588477339184,0.902725586136023,0.921320072572662
RPL13,57,1.08467481929067,1.48908373917665,1.59122371772698,1.52266678059567,2.36951572369512,1.8107852330208,1.98756857775492,1.66799311536201,2.48675051441414
ERICH1,12,0.174512905196828,0.320958731780554,0.288271697332817,0.245212861221368,0.154904172860613,0.285129229984062,0.188780884009304,0.267545634042687,0.0932998773434459
PIR,23,0.839447181767362,1.01251517357571,0.914175654145415,0.773490017801459,0.227739390448709,0.752643068087908,0.456662117101283,0.559369081848741,0.278486066574786
LRCH4,14,-0.245045902178344,-0.281081297643574,-0.204197499905703,-0.193917720837318,-0.186656197789116,-0.270294900931971,-0.247017644280554,-0.253982733779917,-0.0177600035467869
HABP4,15,-0.477715538212099,-0.307951752802717,-0.42505016201126,-0.522959917361357,-0.923942711774439,-0.647302589528552,-0.726855965942288,-0.528592549540367,-0.958568087210816
SNX17,15,-0.416436718686926,-0.445768259532702,-0.433777423496913,-0.604065477197793,-0.371620538649887,-0.606422320277028,-0.401942419152299,-0.510798616878553,-0.166595442008147
ARF6,20,0.697716911088389,0.439200792976735,0.699133520640467,0.614391049215952,0.682611064727805,0.652436409585572,0.608028399659416,0.687796924373691,0.947104530241031
GLO1,43,2.39303078775976,2.42687376981651,2.38933122163509,2.16682371218182,1.76198122670597,2.0865855975746,2.1040623264715,2.19806499648239,1.76980861145164
SKI,16,-0.089956145843086,-0.00513526263492103,-0.189694375027583,0.0746719288296465,-0.145221134444746,-0.00426639999741596,-0.0865711637012669,-0.0764609481736311,-0.0943205128339102
CMPK1,26,1.02141772179276,1.34061184740066,1.08842461983312,0.969908967831103,0.580727166313586,0.960044833155868,0.755744817149191,0.950662346893571,0.559382061123975
EXOSC4,17,-0.159213579296004,-0.0136167393900113,-0.156639503565769,-0.169742533795386,-0.417577207586161,-0.137503395379603,-0.299459461551047,-0.136589268306862,-0.328418987027048
PPP1R2,20,0.358501920096238,0.459974150546936,0.383369785347387,0.162591308827777,0.249721919714455,0.0642759941142614,0.0942739320673027,0.159105967362684,0.506729518692508
